ID	EN
3231333430303734	dial camille
3231323331373739	Can you remind me to start the dish washer up at 7:00am?
39343639353731	stop and delete the timer
3231323339343531	Remind to pick up my son's friend for a sleepover
39353533333536	Change to new timer
3232353833353734	text sounds good to Terry and Kelly
39353130353139	set an alarm for 1 hour starting now.
3132383135353533	When is the temperature going to break
3231313532393438	What reminders to I have for this weekend?
3138393935333138	Where is Troy from?
39343531313339	what temperature do I set my oven too
39353337303630	Play hip hop songs.
3231323334343630	What time is the day and time for the reminder for the doctor appointment for Tina?
3231313438313833	Remove the reminder for Saturday about getting the oil changed on my truck.
39343734353937	play mexican news
39343639383531	play the number one song on the billboard top 100 right now
3134313539313436	How warm is it next week around Dublin in degree Celsius
3135323933383233	can you set a timer for 40 mins
3232343331313238	lengthen timer by 24 minutes
3232323830373932	Play BBD
3231353537323032	Tell me about the weather for next weekend
3139393838363938	Movies playing next week in Corpus Christi
3139393839323534	musicals in windham this weekend
3138393836333235	Where does maged work?
39353037353332	Is it supposed to drizzle today?
3136333731353437	what was Roland Martin's most recent news report
3231323232313533	Remind me that I do not have money to travel
39343936333531	Give me an extra 30 seconds on my timer
3231373233313433	video message Steve Kessler
3231313435343837	Remind me to call my mom on Friday night
39343731363932	Can I listen to Chris Brown?
3231313534313734	Remind the team of the staff meeting Friday at 3 pm.
3232343533353036	rsvp maybe for that event
39353335313539	Play me some classic rock.
3135323932393232	What are the recent news at the international level
3231333435313832	Set status as available
3231313435393239	Remind me to confirm with Sara the dates of the camping trip this month
3232323232303836	show me events I'm invited to
3231323835323433	Send message to my college alumni friends that the 1st few of them football game will be August 20, want to know to be there
3231353436383130	When did Jen call me
3231363338323635	What's the weather forecast for Melbourne?
3231313439343938	Remind me to put together care boxes for our family members that are deployed, for the holidays on September 30th at noon.
39343735313131	Set an alarm for Friday at 3 pm.
3231323738323239	Send a text to Jeff and ask what the plan is for practice tomorrow.
3139393838303838	school band performance in macomb tomorrow
3231343030373035	Remind me on Saturday.
3231323231363832	Move the reminder to pack for the camping trip reminder 2 hours earlier.
3231353538393230	What is the weather forecast for the next 5 days in Spain?
3231353436313739	Give my mum a buzz
3231343631353232	Put Chun managers upcoming birthdays on the screen
3231363334343939	New alarm for 445pm on Tuesdays
3232313536363630	WhatsApp call Rex Schroeder
39343830373139	Please set alarm for tomorrow at 6 a.m.
3138393835363335	Where does Brad live?
39353531343634	Play the new Spearhead album
3231353232373736	Play Anderson .Paak Topanga
3231333534303838	Is Susie online now?
3231323930373532	Message Andy that we're not going tonight
3138383932373632	please set a timer for 2 hours
3231323932323532	SEND A MESSAGE TO DONALD AND LET HIM KNOW I WILL ARRIVE AT THE AIRPORT IN 3 HOURS.
3132353836373332	Will it get below 32 degrees tonight
3231323235313732	When was the last time I had a reminder set to water the plants?
3231353936383637	How hot will it be this weekend in Toronto
3231323333353237	Scratch reminder for dinner with Dave this Friday at 8pm.
3232353138363939	Initiate video call with my friends Jackson, Miguel, Dylan, and Kaitlyn on Messenger
3231323239393533	Can you read the reminder from Krissy?
3231333435343038	Hang up an accept new call and do not allow other calls to come in now
3231303231313831	Answer any incoming calls from the school.
39343637323132	Current news on Mitch McConnell and Donald Trump after trumps threats
3231333534373239	try giving call to Jordan
3231323430303930	remind me of brunch for 10 tomorrow morning
3231333637363532	Read this message instead.
3136353035393837	Fast forward my alarm by 20 minutes
3231303232343037	Do not answer any calls from Donald or Eric
3132363036383535	Rewind 10 seconds
3139343332353232	Where was Mariah Carey born?
3133343130343938	Total calories for tacos al carbon
3133343138363132	how long does it take to bake a chicken
3138383932323039	find me a recipe for pineapple upside down cake that does not use brown sugar
3139383539333630	Show me the Newsy news
39353436393231	do i need sunglasses today?
3139393834323135	Things to do in Hawaii tonight
3139393836313239	Anything fun going on tonight
3139393839353331	Are there any events going on downtown right now
3231333430353430	What's my uncle availability tonight
3231323835363133	Let Chris know we are meeting his family at the Auburn Hills Cafe Rio at 9 p.m.
3139393838343431	whats the coolest thing going on in Napa this weekend
3231323332383936	Make a reminder so I don't forget to do the laundry when I get home.
3231323739393234	Did Jack message me last night?
3231343937333633	Any soccer games
3231353938323238	How cold is it outside?
39353230373733	Is it going to snow in Canada today?
3231313435383535	Send reminder to Joe for dinner date on Thursday.
3231353538393236	Weather for Christmas in New York please
3139393836363039	What's happening in atlanta
3231313532353037	Set a reminder for Jonathan to call grandma next week
3231323331303831	Do have any birthday reminders for this weekend?
3231323237303133	Remover the reminder for the post office box renewal
3231343939343438	call dispatcher
3138393734333635	who became friends with Anna recently?
3231363431363137	open Spotify and play Save Tonight on shuffle
3232333437373335	can you add time to my Your nap is over timer
39353730313835	how low does the humidity get this time of year
39343536343237	How can I make a frittata
3138383936363937	i need a chicken Parmesan crock pot recipe
3231323239303139	What reminders do I have for school
3231373131363132	call Jasmine Logan Mcmahon
3232323232343032	Send Insurgent Empire Book Launch to Logan
39343534313331	WHAT'S A BASIC CHOCOLATE CHIP COOKIE RECIPE
3231323334303139	Do I have any reminders on Friday
3231313436353931	Please set reminder for meeting with marketing team Friday at 10 am
3138393832363536	Who works at Office Depot
3231313532363637	delete the reminder for tonight's baseball game. it's raining.
3231313530373937	set up reminder for Wednesday at 9am, school registration
3231323332383935	Get all my work reminders for next week
3231343937303435	Ring Katy
39353238373933	Can I listen to that song again
3231313437363634	Cancel reminder to get gift for patty's party.
39353336383431	is it going to be a cold winter
3231333534363437	try giving a call to ira Gonzales
3139393737343131	What's going on this month
39353232313331	How many inches of rain have fallen?
39353639353034	Play next song
3231363030343038	Set a 'gametime' alert for 7pm
3138393834383933	Is John working at Marriott?
3231323833383832	Send a message to my husband that I booked a hotel in San Diego for July 10th.
39353638363438	I need to know if it's going to rain
3231323335363234	beep me a reminder 10 minutes from now
3132353838393436	what is the water temperature at Grand Haven Beach today
39343534353239	How many calories in ice cream
3231333131313632	call granny
3232353832333836	let me see my video messages from grandpa Ashley
3138393931343937	When did Zac start working at Walmart?
3138393831353934	How many of my friends went to ERAU?
3231373232393934	Would you record video message to Jon
3231323232343134	I'd like the alert time for the reminder about my call tonight to change from 9 pm to 9:30 pm.
3133343130313338	How many calories are in a piece of steak
3231333535313037	give Holland a call
3138393736303333	Mary's friends, please
3133323737333533	What temp is a rare steak supposed to be
3134313630313734	Will it be around 48 in fahrenheit out there today
39353331313237	I want to replay the previous track
3232323930323434	pause my laundry soaking timer
3133323738333735	how many calories in a tablespoon of peanut butter
3139393739303237	What is happening this weekend locally
39353232353630	How humid is it in Jakarta now
3231333131353537	invite grandparent to the call
3231323432333138	Remind me to take my car in for an oil change on Friday at 11:30 am.
3232333730363330	please call Liam's uncle Joseph Best
39343838303834	restart this timer
3231323836393536	message trent and ask what time everything is supposed to start
39353733313133	What is the recent news About Debbie Wasserman
3231363431323938	Please tell me the weather for 9:30am.
3231313434393839	Can you remind me to attend online meeting on Monday at 5 pm
3231373236393433	Please call Imogen
3132363135353536	pause my music
3231363336353639	Please stop ringing
3231363032393538	open Pandora and play Graduation (French Limited Version)
39343538343237	how to cook a steak properly
3231323239363637	When is the concert reminder?
39353530333236	What is the local news in Flagstaff Arizona
3138393931393738	When did Marie start working for her current job?
3133323737373630	Find me recipes using Greek yogurt
3231323232363934	Set a reminder to animal and house sit for sister during thanksgiving week with two reminders 10 days before and 5 days before
3139393837353835	What events are happening in Los Angeles this weekend
3231363333323238	Set recurring alarms for Thursdays and Mondays at 7am and 8 am for 3 weeks
3231323337373430	what's my reminder
3232353833313639	can you send my grandparents message
3231323333313639	what are my reminders for next weekend
39353634373330	play all Jimmy Ray songs  from 90s please
3138393735393831	who are Andy's friends?
3137313931313439	Replay this song
3231353536383338	Tell me about the weather at the weekend.
3231363334383034	Create an alarm for Fridays at 5pm
3231313432363432	Set lunch meeting reminder For Wed at 1:00pm
39353036363335	storms today?
3231343937363235	Find me rugby games in Glendale in August
3138393935313430	Who is Sylvia?
3132363033393031	What time does the sun go down
3138393735343430	show friends of eric
39353535343035	Please read the article about Beyonce's twins.
3231353438393539	Delete my repeating alarm on the 1st of every month
3231303230393437	Start a video call with my wife.
3138393833313338	Who is employed at Arby's?
3138393838323032	Tell me Nancy's age
39343936313031	What's the time left on the timer
3231353232383131	please play Feeling on Spotify
3138383931373235	how many eggs are used in a quiche
39343934303232	What is Lifehacker's latest article?
39343837343935	what is the temp in New York for Sunday
39353538303131	I need an alarm to sound every hour today.
39343630363137	Show me the ingredients to make chicken parmesan
3232333635323235	call Whatsapp Lena
39353635323530	Is it going to storm today?
3231363338333431	What's the London weather?
3232313536373630	call Susan WhatsApp
3231323336303738	what is my reminder list
3232323232373339	change the Proofing timer to 11 minutes
39353531393839	Play new music by Justin Timberlake
3232353138373033	Initiate video call with my friends Viviana, Graham, Alex, and Zion on Skype
3231323236393830	The condo association is meeting on Tuesday set a reminder for Tuesday morning at 10
3231353439313030	Cancel all my alarms for
3232353832303233	get me messages from my nana
3232353831393539	grab my messages from Aria
3232353832323733	lets see messages from my nana
3231393233303936	please have my alarm go off
3231363338393232	What is the weather going to be like tomorrow?
39343534303231	Do I need flour in cookies
3231323333323537	Please remove all reminders for the Cycle Group for the rest of this year.
3139343332353730	What famous people went to Yale?
3231353531363537	Set an alarm every Monday at 10:00AM
3231363338363332	Weather forecast for Mexico.
3231363334323433	Set doctor vist alarm on 1st of every month.
3231313534393637	Delete my reminder for Sunday.
3231333130363430	Invite wives to join call
39353432363731	Schedule a 50 minute timer at 2pm
39343632383636	How to make Chinese fried rice
3232343532383634	rsvp no to Giants at Patriots
39343537393432	how do you make chicken spaghetti
3231363030333635	Have an alarm set for 8am, name it 'call lucy'.
3231313439313236	remind me to go left at the light
3135323932393933	Read me the most recent news about North Korea's nuclear program
3232353832303137	what are video messages from my brother
3231333438313636	available people please
3232353734393039	Has Max sent me anything via WhatsApp
39343535343732	How long do I bake Lasagna
3231303230373734	Who is on hold?
3138393930343833	When did Ana finish the High school level?
3231363735373335	I am not available right now
39343933333638	Should I bring a long sleeve shirt?
3231333039383032	Ring stepparents
3231323238373735	Remove any reminder that include Susan
3231333438323930	Set my current availability as unavailable
3231313435323238	Remind me to take the trash out tonight at 7pm.
3231323334343833	can you find reminders of meeting start times for next week?
39343938393136	Create a second timer for 3 hours
3231323236313938	remind me to buy toilet paper
3231323237373830	Remind me of mail return tomorrow morning.
3135323939343732	cancel all of my alarms
3136343034323432	Set a timer for every 15 minutes
39343531303235	grilled shrimp marinade recipe
39353130333535	put timer on pause
3133343130323034	what ingredients do i need for coleslaw
3232313731303531	let's record a birthday video message for Finn
3231303137343632	From who is this incoming call?
3231333637313236	send a message to my siblings to meet for drinks on Friday
39353433343730	set a timer for half an hour
3231323337393830	Remove my payday reminders for last month
3139393838393639	what is happening in miami tomorrow
3231323334323139	Remind Elizabeth to have all her school stuff ready for tomorrow.
3231363337333339	Set an alarm now
39343933353231	What will the weather be like on Saturday
3132363130303339	Yesterday was awfully hot and I would like to know what the yesterday's temperature was
39343839363837	Restart the previous timer.
3231323332373337	Are there any reminders for chemistry homework next week?
3231363336313337	Start the alarm at 11am
39353632353834	Give me the last 10 headlines.
3231303230343334	do you know who's number this is calling me?
3231363335333536	REMIND ME TO GO TO SHOP ON 14TH FEB
3231333436333035	Switch call over
3231353438383835	Put an alarm on for this evening
39353539383937	Open up my romantic playlist.
39343532313239	Recipes for teriyaki chicken
3138393933373337	Tell me something about Carter.
3231333531393834	leave current call and switch
3231323836343837	message mark to see if he wants to join me for the biebs concert
3231393232393033	should I wear a pinafore tomorrow
3135333030383437	what is the top story today
3231313436313634	Remind Deb to add her menu to the camping list.
39353135393030	Take 30 seconds off my timer
39343839343834	recent headlines please
3231363431383432	play the song Wake Me Up
3231353436353839	Could you cancel the call for me please.
3138393838333632	tell me how old Kade is.
3232313731343030	Record a video message for Edwin.
3232343532333439	rsvp yes to Fly 5K at the Museum of Flight
3138383934393238	how much salt should i add to pork roast
3231323431393134	remind me to get milk on the way home.
3231303136363334	Ignore the next call.
3231353233343733	Please play Filter House music.
3132363235313332	How many calories in a 12 oz chocolate milk shake?
3132363134383737	Will it be icy today
39353733353230	should I expect rain
3231323336343031	set reminder for tomorrow to change plans
3231373233313231	Get this video message over to Barrett.
3231333130313336	please accept the video call from my cousins
39353036323937	What is the temperature in Los Angeles today?
3231363037363130	successful calls history
3231373234313739	Send a picture of me
39353632353235	let me know when timer is halfway done
3232353832333832	show me video messages from my papa Saylor
3231313531363532	Remind me to respond to John's invite on Facebook about attending his sister's birthday party on Saturday by  Thursday at 12:00 noon.
3231333039333838	invite grandpa to the current call
39353534353434	put this song on repeat.
39353236373130	last song again please
39353831333733	Never play this song
3231333435373133	who is available to talk right now
3231353439373433	show all existing alarms
3231313533353133	Tell me what alerts I have set today
39343635393830	Play Michael Jackson music
3231333039313235	start call to my daughters now
3231363335313834	Alarm for February 14, 10am
3231363431383333	play the song Sweet Child O' Mine
3231363735303030	What time did Alison video call me
3231373232323130	call my wife Carolyn through WhatsApp
3231333437343631	accept the new call
3139393832383233	Anything fun to do on a Wednesday night
39353831343038	Can we listen to some toddler music?
3232353832393535	please send the women chat
3231323333353430	when is my reminder set for mowing the lawn?
39343538343430	What's in deviled eggs
3231363734363335	call dad
3231363736303332	Please change this video call to a voice call.
39343735323639	a playlist for popular Madonna songs
3231313437393231	Remind my teammates that the next game is blue uniforms
3231373439373636	Music for Sleeping: Thunderstorm and Rain Sounds on pandora please
3231333439313333	Add friend to call
3132353931383730	how bad are the storms in phoenix right now
3231353437343033	have i had any missed calls this afternoon?
3231373131323232	call Dinah A Dawson
3135323931383336	CNN international news headlines
39343735333134	How much time is remaining on my first alarm?
3231333339363435	Add in Elle to this call please
3231323736303330	message Amanda that we will be around Tahoe for the 4th
3139393838323830	What can we do this Sunday in Steamboat Springs
3232343533343535	mark me as interested for this event
39353634343936	Set my timer for every 2 hours.
3231373233373932	could I video message Patrick Perez Aguilar
39353737323138	Resume the song
3232353833383937	Get my messages from the church thread
39343630373638	How hot should cooked pork be
39343636303732	Give me the top news
3133323737393131	how long do you cook steak to make it well done
39353633393733	Please set my timer for 30 minutes.
3133343634353436	How is chicken prepared
3231353532323430	Please make an alarm at 6pm every Tuesday night
3231323233363932	List my prescription refill reminders remaining for this month.
39353032313432	will it snow on mt lemmon tomorrow
3132363235393037	What is the temperature range for medium rare steak?
3231333039303831	call daughters
3231363431373937	play the song Somebody That I Used To Know
3231363337313132	Please set an alarm for tonight
3231323835313930	Ask my aunt if she can go to the JDRF Walk with me October 6th.
3232323232343238	Share the fourth event with Jordan
3136323733323834	Is Kim K being sued
39353738383934	name of album
3138383937393332	what ingredients for chicken cordon bleu
3138393931313232	Isabell worked for Amazon between 2000 and 2010?
3231323737353933	Text Bobbie that I can't make it
3231323233343234	Show me the reminders for today
3231323430353536	Show the reminder for toothpaste
3139393830333830	Dinner theater Plays in New Hope tonight
3232333730383138	start calling the brother of Lyla
3232323831353434	Play some Queens of the Stone Age.
3232353833383631	Has my family sent me anything
3231363335383231	Get me up Monday Morning at 5am
3138383931343236	What temperature should I roast a chicken at
39353439303038	Set timer for 15 seconds.
39343538353636	how long do i cook a 10 pound turkey
39353036383936	Play classical music
39353535333130	Repeat Beyonce
39343939383031	Time how long I swim.
3138393835373230	Is Beth still living in Columbus?
3232353832353631	send a message to my grandparents that says happy birthday
3135393637333839	Where is Vladimir Putin on vacation
3133323738323534	What spices can I add to my spanish rice
3134313539343531	Is it going to be around 60 in degree celcius chicago
3231363137393136	go ahead and call Allena Grandos
3231323232343138	Change the reminder for work to Tuesday
39343630343534	Do I need to wash raw meat before cooking it
39353236393739	Is it pollen weather today
3231323738383737	Message mom saying that I am on bed sick
39353633313830	play the song over
39353133373531	how much time do i have left to complete cooking timer
3138393934393830	Who is George?
3231353539313630	Can you tell me the weather between 10am to 4pm in London?
3231353531363235	Set a daily alarm for 10am for six weeks
3231313438383837	Delete my reminder about my Skype session with Joshua
39353633393930	Whats in the news today?
3231353533373036	Create two alarms for tomorrow morning at 5 and 8
39343536353033	How do you keep chicken fried steak crispy
3231353233353932	I want to listen to A$AP Rocky's latest album.
3139393830313334	Comedy events after 9 PM tomorrow
39353039343231	what is fall weather like in Idyllwild CA?
39343933393439	do i need to wear a jacket today?
3231313437373731	I can't got to concert anymore, cancel that alert.
39343734383235	Put on some hip hop music
39343834383938	cancel the last song
3138393931313334	what does jen's employment end?
39343534323133	Find a recipe for brownies
3231323332313031	Set a reminder to call john
3132363031353839	What time does the sun come up tomorrow
3135323938343437	What is the most recent world news
39343932383239	set weekly alarm for Saturdays 8am
3231353534333032	i want the time to go off at 10 on the 15th May
3232343533323034	change my status to not going for that event
39343832313638	how much time till my next alarm
3231333932383830	I want you to add Phillip to this video call I'm on now
3139393837393237	Music events in Tacoma this weekend
3139393835373438	Anything going down tonight
39343533363032	how long do you boil corn
3231323237393436	Make a reminder for school tomorrow
3132353638363437	Can you play some Christmas music
39343630313434	Find me a tocino pork recipe
3231323231353531	Please modify the reminder of my math test today to next friday
3231373538363134	please dial Danielle right away
3232353832393532	can you send that video to the playdate group
39353537303631	Are there any big elections in the news the week?
3138393931393938	does jeff work at wells fargo
39343538393830	what is a gluten free egg free dessert
3132353736323134	play 1950s music
3138383931353331	What is a good crock pot recipe for chicken
39353131343337	What is my current remaining time?
3231353336313733	play news on nbc
39343834353239	what is the wind like today
3231363334343535	Put alarm for work drinks every Friday at 5pm
3231363336393733	No sound please
39343837383934	Whats the high for today?
3231363039363934	New message Ah ok
3232323232373233	update my Inhaler timer
3231323839383334	Let Kait know I'll be late because of the traffic on Rt 18
3132363339343138	Who sings the theme song to Frazier?
3231323332363838	Set up a reminder to go buy dog food.
3134313539393136	Is it going to be above 69 in F new york
3138393833333133	Tell me who works at Macys
3232353735303532	I need you to send the text on Messenger
39343539343533	How many grams of fat are in a cheeseburger
39353830333735	Is it gonna snow in my area
3231343631343333	List all V. Cadle spouses birthdays
3138393734333130	joshs friends
39353639303937	is there going to be a hail this evening?
3231303233323738	connect me with my mom
39353630383238	What is the temperature in Sacramento, CA?
39353432393735	Cancel all my alarms.
3231323838373034	The closest Sonic Drive-in is 3 miles from my place and I want you to inform that to Robert.
3231353534353838	Set an alarm clock for 4th of huly
3231323232393132	remind me to set a one hour appt with a masseuse
3231323233313735	show reminders from the school board in the next 6 months
3231343839343536	add Kaylee
3231323332373735	Make a reminder for Shelly's birthday party this weekend.
39353534383534	play song again
3232313136343139	Start me a half hour timer
3231313235343131	Sundown is at what time?
3133343130323231	what temperature do I cook the turkey to
3231323335333736	Remind me to pick up burger buns when grocery shop on Thursday night.
39343530303531	Squash casserole recipe
3138393735323733	Can you find people who are friends with Tom?
3133323737333831	find soul food recipes
3231353938323339	How hot is it?
39353538303334	What is the weather going to be this weekend?
3132363230393338	Can you replay the last song
3232343333323733	can you reduce my timer in half
3231353334343631	play Sixteen on iHeartRadio
39353531303235	Play a song with an oboe
39343639343035	let me hear lady gaga do what you want
3138393839313633	When did I start at ECU?
3232323232313838	RSVP maybe to Tacocat
39353739323435	Can you play a song by Miles Davis?
3231313435333537	I need to make a grocery list; will you remind me when I get off work at 5:00 p.m.?
3231373233303131	video messaging please record a video for Sue with directions
3136343034323532	Set a timer for a half an hour and then 45 minutes
3136333337373632	update from scott peterson case
3231313533373531	Remind me to contact Gerald to review the blueprint alterations at 3:30pm.
3231333531323935	get greg on this call
3133343130333337	how long does it take to defrost a whole chicken
3232343532333937	I want to go to to TEDxSeattle
3231353534393839	Start alarm on Friday at 3:30pm
3139383035353832	play 981 K D D please
39353332333233	Play the last album recorded by John Legend.
3231313434363537	set a reminder for 5 pm Wednesday to remember Kimbelle's birthday dinner Thursday night
3139393231333638	Does Samantha Watt have a stepmom?
39353734333535	How many minutes are left on the timer
39343730393334	How long till timer goes off
3232333730343031	please call Gunner Burns's sibling
3132353730343838	is it going to sunny tomorrow morning
3231363038383238	give me a new alarm for 1350h
39353638353132	time left on workout timer
3139393736323330	is there a concert this weekend
3232343331313230	make my timer longer by 15 seconds please
39353238343530	children's songs
3132363133373539	I WANT TO HEAR FOLK MUSIC
3231323239343837	Remind me that karine's party is tomorrow
3137353932383836	How many grams of sugar is in orange juice
3231323339373834	Set a reminder to go shopping at 6.
3138393832313933	Who just graduated from UNC recently?
3231373233343230	respond to Jessica with a video
3231373530313238	Recommend me some events in Petersburg
39353331343937	Is it cooler today than it was yesterday?
39343936343539	set oven timer for 40 minutes
3231313638333931	Which small group is Jamie a part of in Everett?
3231333533363838	add Nick to call
3135323937393133	Set timer for 45 minutes
3232313933383539	please call Skyler on Messenger
3231323430323031	Remind me to take my pill at 1pm
3231363734353934	Please call my stepdad
3139393834343338	down town appleton events in april
3231333131363635	my stepdad is online or not.
39343533353835	Easy lunch ideas for kids
39353136393538	I want to hear songs from the fifties
39353830363532	Is there a tornado watch today?
3231353535383939	is it going to be hot tomorrow?
3138393931383132	Who does Yuri work for?
3138393832383837	Who works at TCBY?
3138393739313231	Do i know any one from Ohio
3231333130353433	Please call my aunts.
39353637343938	Play Ninja Rap by Vanilla Ice
3231363336383032	Shut down the alarm
3231323336343134	Show me all reminders
39343539333235	What do I need to make alfredo sauce
3231363736343939	End this call
3231333434333739	set status to busy
3231373538303830	call Carolyn number one
3231323333313939	Set up a reminder for my daughter to visit her cousin Abby before she leaves for college in 4 days!
39353339353431	Delete the timer.
39353631363538	Cancel the next timer set to go off
3231323336373332	Set me a reminder about the trolley tour on August 24th.
3232323731373138	change music provider to iheartradio
39353439353039	Set an alarm for 20 minutes
3231323330313239	is there any reminders for the business group today.
3231323331363331	remind jack that its my birthday next week
3139393930313639	any events today in LA
3232343531393535	put Whatsapp as my default calling
3135323930323136	set my timer for 6 minutes
3232333633363630	how long on the linguine timer
39343637353332	Tell me the latest news about Obamacare
3231353436363830	Call my father.
3231333532303030	Pickup new call and disconnect previous
39353438393338	Set a timer for one minute.
3231313433333936	Set up a reminder for tomorrow to pack band aids and epi pens for the trip.
39353532353332	What is today's forecast?
3232313432323338	put up an alarm for 2 hours from now
3231353436343931	Please call Sophie
3231323239313835	Delete my dinner reminder and reschedule it for next saturday
39343630373432	how long does it take to make chicken Parmesan
3232313933363431	i'd like to call Kali Fox in WhatsApp
3139393738353735	events next month in Los Angeles
3138393835313331	Where does Liam live
39343730303839	What's the headline news in Spain?
3231363032383137	open Spotify and play Nothing Was The Same (Deluxe) on shuffle
3231313535393538	Remind me to call Tom tomorrow to wish him a happy birthday.
3231333437393437	Set myself as busy
3231363431363031	open iheartradio and play Today on shuffle
3231363734363936	give dad a call
3231333533323237	Tell me if my friend in Chicago is online.
3231323830363436	Message Barbara and ask her if she can tell Laura I have mail for her
3136343339313231	What's my time
3231363335303737	Create an alarm for 4th of May
39353436383032	Change station
39353232343530	is there a tornado watch for this area in the next week
3135333032333637	What is the top story for today
3231323833333731	Message Ben to let him know that we are not going to the concert like we  Originally planned
3232333730383538	Create a workout timer that ends in 30 minutes
3231373538333330	call the third Richard
3232313536373631	WhatsApp call Larry
3139393831323430	what are the current events in washington DC
3232353833373633	send a message to cycling thread that says talk to you later
3231353436383238	Is Debbie currently available?
3231333435323631	please switch availability on
3231323432333132	remind me to call plumber this afternoon
3232353138343837	place a call to Eleanor Farmer, Cindy Thornton, Corbin Salas and Joy Buchanan
3135333032323338	How much protein is there in a slice of cheese
3231333437393732	Show me who is free
3138393836333131	Where is James living now?
3231323833363537	MESSAGE TOMMY AND LET HIM KNOW THE THEATER IS NOW SHOWING THE MOVIE HE WANTS TO SEE.
3231373330353831	WhatsApp call to Elizabeth
3231323430353035	Set the reminder for 10 am
3231353937393337	France's current weather forecast
3231323337363831	i need to set a reminder for friday's lunch
3232353734393631	lets i would like to message message to Jordan on WhatsApp
39353230383833	Set an alarm for 8 am.
3231323832343837	message ronnie i am running late happy birthday
3138393934303730	Who is Li's friend Sam?
3231363331353737	How many alarms do i have?
3231353435393639	I need to speak to Nickey
39353830353536	reset alarm tomorrow
3231323337373331	Set a reminder alarm for 2pm
3231353835393731	go to iheartradio and play KEXP FM
3231353336353937	Im finished with video calling, switch back to audio
3232353833303836	please record a video message for Adam Waverly and Celeste
3138393738303931	Who currently lives in the Dominican Republic?
3231323237393037	delete my reminder to pick up dry cleaning on tuesday
39353738393337	set an alarm every 5 hours
3232313136343135	Start a one hour timer
39353630343631	Play some workout music.
3231333535313133	wanna make a call to Brandon ira
3231373234353931	reach out to her by a call
3231353437373531	Is my mom available at the moment?
39353637353136	Start a country station for me
3138393933313434	Tell me about rob?
3231353531363737	Create a recurring 5pm Monday alarm
3231363334353434	Set alarm for 7am on weekdays.
3231323338353536	remind me to buy a gift tomorrow
3138393735383735	name who are mini's friends
3132383135373431	Are there any weather alerts in my area
39353537323634	play Depeche Mode playlist
3132353939353632	Wake me up every 2 hours
3231323837393330	Text Megan and ask when I can pick up my check.
3231353736383036	play King Of Pop on iHeartRadio
3231313536323232	What reminders do I have for next Thursday?
39353032323634	how much rainfall is expected in Bantam
3231323332383139	did i miss any reminders last week
3231333436363932	Cut off call
39343531313033	What is the fat content in a milkshake
3231353036363131	call Viviana 's aunt
39343732393137	I want to listen to Carrie Underwood's latest album
3231363030373534	Add an alarm that's set for 9am on Tuesdays
39343930383839	Please give me the news update
3135323935323931	Tell me the latest sports headlines
3132363130353736	What's the weather forecast in Seattle this week
3231333535313439	video call Kerry
3139393835383032	Anything lit this weekend in Waikiki
39353336313830	Play my latest playlist.
3231353436313238	Can you please call my uncle.
39353133353930	show me all scheduled alarms
3231363336333130	Set an alarm 7am
3231363039383335	Can you add in Dora Filipovich ?
39353238393035	What is the pollen count like today?
39343534303330	How long should I cook the meat for
3231333438303033	put my status as busy
39343533343837	Recipe for blackened fish
3231353036373333	call Juliette 's daughter
3138393830383836	Which of my friends attended UM?
3231363032353636	play International Superhits! on Pandora
3231333534383239	can you pick up ava Brandon's call
3232333730343131	give the father of Roman Mueller a call
3231333435323333	I will be available in 15 minutes
3231323737323831	message Jordan that i am on my way to football match
3231373130393139	Please call Ruby Callie Mclean
3133343635303033	How do you julienne carrots
3232323830393632	play highway to hell
39343938353734	News on shooting in Grand Rapids
3231363431303631	What's the weather in the evening?
3135323939313638	who won the election in Virginia
39353530373534	how much time until the alarm sets off?
3231323838313733	Please make sure Monica knows that the tavern doesn't open until 5pm.
39353739343330	Today's news please.
3232353734363831	display my texts on Facebook
3135333030373439	What was the highlight news for this past week
39353738383932	Is it going to be cloudy tonight
3231363338393632	What's the forecast for Tuesday
39353736323230	play cold by maroon five
3231363031353839	Set an alarm for 6am on weekdays
3139393835323730	is there anything fun happening in Grand Rapids tonight
3231313535323736	Set up a reminder for the school open house on Monday August 6th at 6pm
3232353833383034	send a message to my siblings that says talk to you later
3132363131313138	Will is snow the rest of this week
39343830333534	can you give me any news about Guam and North Korea
3231353336363932	put on  the video calling mode  now
39343631333930	How to make bourbon chicken
39343532393638	Find whole 30 recipes
3231363734373536	Get Jenny on the phone please
3231363337343738	Set my alarm to snooze for 10 minutes
39353231393731	what's going to be the low temperature tonight?
3138393133373636	Hours left before sunrise please?
3138393934323331	Who is jack
3135323938363833	Set the timer for 10 mins
3231323932303131	Message Robert and ask transportation options to his location.
3232343331313132	lengthen timer by 50 seconds
3231323334343432	What reminders do I have involving Chris this weekend?
3231353537383031	Forecast for Paris.
3231373538313434	call Steven two
3231353336383138	switch from phone call to video calling
3132353738343635	Show me the current forecast for my area
39343931363837	change the timer to 1 and a half hours
3232323232343634	Send Grilled Cheese Grand Prix to Lukas
39343632333332	what is in pho
3138393738393430	Who of my friends has lived in Chicago?
3232343331313032	make the timer longer by eight seconds
3135323835333637	how many calories is there in a slice of watermelon
39343534353333	How to cook fried chicken
3231373233393633	reply to Catherine with a video message
39343931323438	Who is involved with the Trump and Russian scandal?
